Ticker,Company,Currency,Exchange,industry,Env_Grade,Env_Level,Soc_Grade,Soc_Level,Gov_Grade,Gov_Level,Env_Score,Soc_Score,Gov_Score,Total_Score,Total_Grade,Total_Level,ESG_Impact_Score,ESG_Risk_Level,Env_Score_Norm,Soc_Score_Norm,Gov_Score_Norm,Total_Score_Norm,Industry_Avg_Score,ESG_Score_Deviation,twitter_esg_sentiment,Sentiment Score,avg_deforestation,avg_air_pollution,3_month_MA,6_month_MA,ESG_Change_3m,ESG_Change_6m,Env_Score_Lag_1,Soc_Score_Lag_1,Weighted_ESG_Score,Greenwashing_Risk
hii,Huntington Ingalls Industries Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,BB,Medium,545.0,315.0,315.0,1175.0,BBB,High,391.6666666666667,Low Risk,0.6647398843930636,0.3057199211045365,0.6,0.6143162393162395,1089.7,85.29999999999995,0.4559318181818181,0.0,,,1062.0,1044.1666666666667,0.2799564270152506,0.7589820359281436,310.0,223.0,407.0,1
hpe,Hewlett Packard Enterprise Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,B,Medium,BB,Medium,B,Medium,230.0,359.0,230.0,819.0,BB,Medium,273.0,High Risk,0.0578034682080924,0.3925049309664695,0.3875,0.233974358974359,1031.3174603174602,-212.31746031746025,0.25,,,,944.0,1003.1666666666666,-0.30179028132992325,-0.23098591549295777,545.0,315.0,268.7,1
hes,Hess Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Energy,A,High,BB,Medium,BB,Medium,535.0,300.0,305.0,1140.0,BBB,High,380.0,Low Risk,0.6454720616570329,0.2761341222879684,0.5750000000000001,0.576923076923077,1142.2631578947369,-2.263157894736878,0.6015714285714286,,,,1044.6666666666667,1010.5,0.36038186157517904,0.04014598540145986,230.0,359.0,395.5,0
hlt,Hilton Worldwide Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,293.0,200.0,205.0,698.0,B,Medium,232.66666666666663,High Risk,0.1791907514450867,0.0788954635108481,0.3249999999999999,0.1047008547008547,918.8636363636364,-220.86363636363637,,,,,885.6666666666666,973.8333333333334,-0.40595744680851065,-0.23965141612200436,535.0,300.0,238.7,0
hrl,Hormel Foods Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,A,High,BB,Medium,BB,Medium,570.0,322.0,300.0,1192.0,BBB,High,397.3333333333333,Low Risk,0.7129094412331407,0.3195266272189349,0.5625,0.6324786324786326,1131.071428571429,60.92857142857133,0.2732,,,,1010.0,977.0,0.45543345543345537,0.01619778346121059,293.0,200.0,414.6,1
hpq,HP Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,B,Medium,B,Medium,B,Medium,245.0,211.0,200.0,656.0,B,Medium,218.66666666666663,High Risk,0.0867052023121386,0.1005917159763313,0.3125,0.0598290598290598,1031.3174603174602,-375.31746031746025,0.25,,,,848.6666666666666,946.6666666666666,-0.4245614035087719,-0.21718377088305485,570.0,322.0,221.3,1
hum,Humana Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Health Care,BBB,High,BB,Medium,BB,Medium,462.0,300.0,300.0,1062.0,BBB,High,354.0,Medium Risk,0.5048169556840076,0.2761341222879684,0.5625,0.4935897435897437,938.7647058823528,123.23529411764709,0.54135,,,,970.0,927.8333333333334,0.5214899713467049,-0.0961702127659575,245.0,211.0,364.8,0
hwm,Howmet Aerospace Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,BB,Medium,525.0,315.0,320.0,1160.0,BBB,High,386.6666666666667,Low Risk,0.6262042389210019,0.3057199211045365,0.6125,0.5982905982905983,1089.7,70.29999999999995,0.4559318181818181,0.0,,,959.3333333333334,984.6666666666666,-0.02684563758389258,0.41636141636141644,462.0,300.0,400.5,1
peak,Healthpeak Properties Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,A,High,BB,Medium,BB,Medium,535.0,331.0,335.0,1201.0,A,High,400.3333333333333,Low Risk,0.6454720616570329,0.3372781065088757,0.65,0.6420940170940171,995.9444444444443,205.05555555555551,0.2401749999999999,,,,1141.0,994.8333333333334,0.8307926829268293,0.05350877192982462,525.0,315.0,413.8,1
gis,General Mills Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Food Products,A,High,BB,Medium,BB,Medium,585.0,326.0,365.0,1276.0,A,High,425.3333333333333,Low Risk,0.741811175337187,0.3274161735700198,0.725,0.7222222222222222,1131.071428571429,144.92857142857133,0.2732,,,,1212.3333333333333,1091.1666666666667,0.20150659133709992,0.8280802292263609,535.0,331.0,441.3,1
ge,General Electric Co,USD,"NEW YORK STOCK EXCHANGE, INC.",Industrial Conglomerates,A,High,BB,Medium,BB,Medium,533.0,300.0,300.0,1133.0,BBB,High,377.6666666666667,Low Risk,0.6416184971098267,0.2761341222879684,0.5625,0.5694444444444445,1157.0,-24.0,,,,,1203.3333333333333,1081.3333333333333,-0.02327586206896548,-0.049496644295301984,585.0,326.0,393.20000000000005,0
spot,Spotify Technology SA,EUR,"NEW YORK STOCK EXCHANGE, INC.",Media,A,High,B,Medium,B,Medium,500.0,283.0,255.0,1038.0,BBB,High,346.0,Medium Risk,0.5780346820809248,0.242603550295858,0.45,0.4679487179487179,935.2608695652174,102.73913043478262,0.3327326086956522,0.0955555555555555,,,1149.0,1145.0,-0.1357202331390508,0.5823170731707317,533.0,300.0,361.4,1
trtn,Triton International Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Trading Companies and Distributors,BBB,High,BB,Medium,BB,Medium,477.0,306.0,300.0,1083.0,BBB,High,361.0,Medium Risk,0.5337186897880539,0.2879684418145957,0.5625,0.5160256410256411,885.2,197.79999999999995,0.2382,0.3182,,,1084.6666666666667,1148.5,-0.1512539184952978,0.019774011299435124,500.0,283.0,372.6,1
trtx,TPG RE Finance Trust Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,BB,Medium,230.0,239.0,300.0,769.0,BB,Medium,256.3333333333333,High Risk,0.0578034682080924,0.155818540433925,0.5625,0.1805555555555555,995.9444444444443,-226.94444444444449,0.2401749999999999,,,,963.3333333333334,1083.3333333333333,-0.32127096204766104,-0.3370689655172414,477.0,306.0,253.7,1
tru,TransUnion,USD,"NEW YORK STOCK EXCHANGE, INC.",Professional Services,A,High,BB,Medium,BB,Medium,510.0,313.0,310.0,1133.0,BBB,High,377.6666666666667,Low Risk,0.5973025048169556,0.3017751479289941,0.5875,0.5694444444444445,1047.857142857143,85.14285714285711,,,,,995.0,1072.0,0.09152215799614649,-0.05661948376353043,230.0,239.0,390.9,0
yeti,Yeti Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Leisure Products,B,Medium,B,Medium,BB,Medium,269.0,253.0,305.0,827.0,BB,Medium,275.6666666666667,High Risk,0.1329479768786126,0.1834319526627219,0.5750000000000001,0.2425213675213675,780.0,47.0,,,,,909.6666666666666,997.1666666666666,-0.23638042474607568,-0.35188087774294674,510.0,313.0,275.0,0
yelp,Yelp Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,B,Medium,A,High,B,Medium,245.0,515.0,213.0,973.0,BBB,High,324.3333333333333,Medium Risk,0.0867052023121386,0.7001972386587771,0.345,0.3985042735042735,935.2608695652174,37.73913043478262,0.3327326086956522,0.0955555555555555,,,977.6666666666666,970.5,0.2652795838751625,-0.1412180052956752,269.0,253.0,316.4,1
yext,Yext Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,BB,Medium,BB,Medium,BB,Medium,325.0,314.0,310.0,949.0,BBB,High,316.3333333333333,Medium Risk,0.2408477842003853,0.3037475345167653,0.5875,0.372863247863248,1031.3174603174602,-82.31746031746025,0.25,,,,916.3333333333334,955.6666666666666,-0.16240070609002644,-0.08574181117533719,245.0,515.0,317.2,1
spr,Spirit AeroSystems Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Aerospace and Defense,A,High,BB,Medium,BB,Medium,515.0,337.0,300.0,1152.0,BBB,High,384.0,Low Risk,0.6069364161849711,0.349112426035503,0.5625,0.5897435897435898,1089.7,62.299999999999955,0.4559318181818181,0.0,,,1024.6666666666667,967.1666666666666,0.3929866989117292,0.06371191135734078,325.0,314.0,397.1,1
ysg,Yatsen Holding Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Consumer products,BB,Medium,B,Medium,BB,Medium,355.0,217.0,325.0,897.0,BB,Medium,299.0,Medium Risk,0.2986512524084778,0.1124260355029586,0.625,0.3173076923076924,945.55,-48.549999999999955,0.5719,,,,999.3333333333334,988.5,-0.07810894141829394,0.1664499349804942,515.0,337.0,304.6,0
yrd,Yiren Digital Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,200.0,205.0,205.0,610.0,B,Medium,203.33333333333337,High Risk,0.0,0.0887573964497041,0.3249999999999999,0.0106837606837606,909.3333333333334,-299.33333333333337,0.6042666666666666,0.1779,,-2.4116277838692253e-05,886.3333333333334,901.3333333333334,-0.357218124341412,-0.46160635481023826,355.0,217.0,203.0,0
yrd,Yiren Digital Ltd,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,200.0,205.0,205.0,610.0,B,Medium,203.33333333333337,High Risk,0.0,0.0887573964497041,0.3249999999999999,0.0106837606837606,909.3333333333334,-299.33333333333337,0.6042666666666666,0.1779,22.42469594884984,,705.6666666666666,865.1666666666666,-0.47048611111111116,-0.26239419588875457,200.0,205.0,203.0,0
yumc,Yum China Holdings Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,205.0,217.0,220.0,642.0,B,Medium,214.0,High Risk,0.0096339113680153,0.1124260355029586,0.3625,0.0448717948717949,918.8636363636364,-276.8636363636364,,,,,620.6666666666666,810.0,-0.28428093645484953,-0.34018499486125386,200.0,205.0,213.1,0
trox,Tronox Holdings PLC,USD,"NEW YORK STOCK EXCHANGE, INC.",Chemicals,A,High,BB,Medium,BB,Medium,503.0,320.0,300.0,1123.0,BBB,High,374.3333333333333,Low Risk,0.5838150289017341,0.3155818540433925,0.5625,0.5587606837606839,1058.8947368421052,64.1052631578948,,,,,791.6666666666666,839.0,0.840983606557377,0.18335089567966278,205.0,217.0,387.20000000000005,0
zepp,Zepp Health Corp,CNY,"NEW YORK STOCK EXCHANGE, INC.",Electrical Equipment,B,Medium,B,Medium,B,Medium,202.0,210.0,295.0,707.0,B,Medium,235.66666666666663,High Risk,0.0038535645472061,0.0986193293885601,0.55,0.1143162393162393,933.0,-226.0,,,,,824.0,764.8333333333334,0.15901639344262297,-0.3862847222222222,503.0,320.0,232.3,0
zev,Lightning eMotors Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,A,High,BB,Medium,B,Medium,535.0,391.0,240.0,1166.0,BBB,High,388.6666666666667,Low Risk,0.6454720616570329,0.455621301775148,0.4125,0.6047008547008547,1048.047619047619,117.95238095238096,,,,,998.6666666666666,809.6666666666666,0.8161993769470406,0.2998885172798216,202.0,210.0,403.3,0
zuo,Zuora Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,B,Medium,B,Medium,B,Medium,240.0,234.0,200.0,674.0,B,Medium,224.66666666666663,High Risk,0.0770712909441233,0.145956607495069,0.3125,0.0790598290598291,1031.3174603174602,-357.31746031746025,0.25,,,,849.0,820.3333333333334,-0.3998219056099733,0.10491803278688527,535.0,391.0,226.2,1
zim,ZIM Integrated Shipping Services Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Marine,BB,Medium,BB,Medium,BB,Medium,329.0,351.0,320.0,1000.0,BBB,High,333.3333333333333,Medium Risk,0.2485549132947976,0.3767258382642998,0.6125,0.4273504273504275,865.3333333333334,134.66666666666663,,,,,946.6666666666666,885.3333333333334,0.4144271570014144,0.639344262295082,240.0,234.0,332.9,0
zyme,Zymeworks Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Biotechnology,B,Medium,BB,Medium,BB,Medium,240.0,326.0,305.0,871.0,BB,Medium,290.3333333333333,Medium Risk,0.0770712909441233,0.3274161735700198,0.5750000000000001,0.2895299145299146,866.9107142857143,4.089285714285666,,,,,848.3333333333334,923.5,-0.25300171526586623,0.35669781931464173,329.0,351.0,285.3,0
zws,Zurn Elkay Water Solutions Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Building,A,High,BB,Medium,BB,Medium,500.0,300.0,300.0,1100.0,BBB,High,366.6666666666667,Medium Risk,0.5780346820809248,0.2761341222879684,0.5625,0.5341880341880342,1074.2,25.799999999999955,0.6278666666666667,,,,990.3333333333334,919.6666666666666,0.6320474777448071,-0.02048085485307216,240.0,326.0,380.0,0
you,Clear Secure Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,B,Medium,B,Medium,515.0,278.0,205.0,998.0,BBB,High,332.6666666666667,Medium Risk,0.6069364161849711,0.232741617357002,0.3249999999999999,0.4252136752136753,1031.3174603174602,-33.317460317460245,0.25,,,,989.6666666666666,968.1666666666666,-0.0020000000000000018,0.4115983026874115,500.0,300.0,350.9,1
zen,Zendesk Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Technology,A,High,BB,Medium,BB,Medium,515.0,338.0,320.0,1173.0,BBB,High,391.0,Low Risk,0.6069364161849711,0.3510848126232742,0.6125,0.6121794871794873,1031.3174603174602,141.68253968253975,0.25,,,,1090.3333333333333,969.3333333333334,0.34672789896670486,0.006003430531732468,515.0,278.0,403.4,1
plxs,Plexus Corp,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,A,High,BB,Medium,BB,Medium,510.0,300.0,300.0,1110.0,BBB,High,370.0,Medium Risk,0.5973025048169556,0.2761341222879684,0.5625,0.544871794871795,933.0,177.0,,,,,1093.6666666666667,1042.0,0.009090909090909038,0.6468842729970326,515.0,338.0,384.0,0
ship,Seanergy Maritime Holdings Corp,USD,NASDAQ NMS - GLOBAL MARKET,Marine,BB,Medium,BB,Medium,BB,Medium,345.0,300.0,305.0,950.0,BBB,High,316.6666666666667,Medium Risk,0.2793834296724469,0.2761341222879684,0.5750000000000001,0.373931623931624,865.3333333333334,84.66666666666663,,,,,1077.6666666666667,1033.6666666666667,-0.04809619238476959,-0.050000000000000044,510.0,300.0,319.5,0
shls,Shoals Technologies Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Electrical Equipment,B,Medium,B,Medium,BB,Medium,285.0,280.0,300.0,865.0,BB,Medium,288.3333333333333,Medium Risk,0.163776493256262,0.2366863905325444,0.5625,0.2831196581196581,933.0,-68.0,,,,,975.0,1032.6666666666667,-0.2625745950554135,-0.006888633754305373,345.0,300.0,288.0,0
shoo,Steven Madden Ltd,USD,NASDAQ NMS - GLOBAL MARKET,Textiles Apparel and Luxury Goods,A,High,B,Medium,BB,Medium,508.0,231.0,300.0,1039.0,BBB,High,346.3333333333333,Medium Risk,0.5934489402697496,0.1400394477317554,0.5625,0.469017094017094,944.4444444444443,94.55555555555554,0.0,,,,951.3333333333334,1022.5,-0.06396396396396398,-0.05545454545454542,285.0,280.0,362.5,1
shyf,Shyft Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,A,High,BB,Medium,B,Medium,510.0,303.0,275.0,1088.0,BBB,High,362.6666666666667,Medium Risk,0.5973025048169556,0.2820512820512821,0.5,0.5213675213675214,1048.047619047619,39.95238095238096,,,,,997.3333333333334,1037.5,0.14526315789473676,0.09018036072144286,508.0,231.0,377.4,0
sibn,SI-BONE Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,B,Medium,B,Medium,220.0,228.0,210.0,658.0,B,Medium,219.33333333333337,High Risk,0.0385356454720616,0.1341222879684418,0.3375,0.0619658119658119,938.7647058823528,-280.7647058823529,0.54135,,,,928.3333333333334,951.6666666666666,-0.23930635838150294,-0.43904518329070763,510.0,303.0,219.39999999999998,0
sieb,Siebert Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Financial Services,BB,Medium,B,Medium,B,Medium,300.0,299.0,235.0,834.0,BB,Medium,278.0,High Risk,0.1926782273603083,0.2741617357001972,0.4,0.25,909.3333333333334,-75.33333333333337,0.6042666666666666,0.1779,,,860.0,905.6666666666666,-0.19730510105871035,-0.24864864864864866,220.0,228.0,280.2,0
plya,Playa Hotels & Resorts NV,USD,NASDAQ NMS - GLOBAL MARKET,Hotels Restaurants and Leisure,B,Medium,B,Medium,B,Medium,210.0,200.0,205.0,615.0,B,Medium,205.0,High Risk,0.0192678227360308,0.0788954635108481,0.3249999999999999,0.016025641025641,918.8636363636364,-303.8636363636364,,,,,702.3333333333334,849.8333333333334,-0.4347426470588235,-0.3526315789473684,300.0,299.0,205.5,0
wwe,World Wrestling Entertainment Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,B,Medium,BB,Medium,BB,Medium,275.0,332.0,315.0,922.0,BBB,High,307.3333333333333,Medium Risk,0.1445086705202311,0.3392504930966469,0.6,0.344017094017094,935.2608695652174,-13.260869565217376,0.3327326086956522,0.0955555555555555,,,790.3333333333334,859.3333333333334,0.40121580547112456,0.06589595375722546,210.0,200.0,304.1,1
pmcb,PharmaCyte Biotech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,220.0,202.0,300.0,722.0,B,Medium,240.66666666666663,High Risk,0.0385356454720616,0.0828402366863905,0.5625,0.1303418803418803,866.9107142857143,-144.9107142857143,,,,,753.0,806.5,-0.13429256594724226,-0.30510105871029836,275.0,332.0,238.6,0
www,Wolverine World Wide Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Textiles Apparel and Luxury Goods,BB,Medium,B,Medium,BB,Medium,390.0,298.0,308.0,996.0,BBB,High,332.0,Medium Risk,0.3660886319845857,0.272189349112426,0.5825,0.4230769230769232,944.4444444444443,51.55555555555554,0.0,,,,880.0,791.1666666666666,0.6195121951219513,-0.0845588235294118,220.0,202.0,337.79999999999995,1
xhr,Xenia Hotels & Resorts Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,B,Medium,260.0,263.0,236.0,759.0,BB,Medium,253.0,High Risk,0.1156069364161849,0.2031558185404339,0.4024999999999999,0.1698717948717949,995.9444444444443,-236.94444444444449,0.2401749999999999,,,,825.6666666666666,808.0,-0.17678958785249455,0.1534954407294833,390.0,298.0,253.7,1
x,United States Steel Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Metals and Mining,A,High,BB,Medium,BB,Medium,535.0,364.0,300.0,1199.0,BBB,High,399.6666666666667,Low Risk,0.6454720616570329,0.4023668639053254,0.5625,0.639957264957265,1028.3333333333333,170.66666666666674,,,,,984.6666666666666,868.8333333333334,0.6606648199445984,0.4376498800959232,260.0,263.0,413.2,0
xpev,Xpeng Inc,CNY,"NEW YORK STOCK EXCHANGE, INC.",Automobiles,B,Medium,B,Medium,B,Medium,215.0,208.0,200.0,623.0,B,Medium,207.66666666666663,High Risk,0.0289017341040462,0.0946745562130177,0.3125,0.0245726495726495,859.25,-236.25,,,,,860.3333333333334,870.1666666666666,-0.3744979919678715,0.01300813008130075,535.0,364.0,208.4,0
xpo,XPO Logistics Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Road and Rail,A,High,BB,Medium,BB,Medium,560.0,318.0,300.0,1178.0,BBB,High,392.6666666666667,Low Risk,0.6936416184971099,0.3116370808678501,0.5625,0.6175213675213677,1076.3333333333333,101.66666666666674,0.0,,,,1000.0,912.8333333333334,0.552042160737813,0.2776572668112798,215.0,208.0,409.4,1
xin,Xinyuan Real Estate Co Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Real Estate,B,Medium,B,Medium,BB,Medium,205.0,242.0,300.0,747.0,B,Medium,249.0,High Risk,0.0096339113680153,0.1617357001972387,0.5625,0.157051282051282,995.9444444444443,-248.94444444444449,0.2401749999999999,,,,849.3333333333334,917.0,-0.3769808173477899,0.03462603878116344,560.0,318.0,244.6,1
xl,XL Fleet Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,833.3333333333334,-233.33333333333337,0.0,,,-2.4116277838692253e-05,841.6666666666666,851.0,-0.036918138041733495,-0.3975903614457831,205.0,242.0,200.0,1
xl,XL Fleet Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Auto Components,B,Medium,B,Medium,B,Medium,200.0,200.0,200.0,600.0,B,Medium,200.0,High Risk,0.0,0.0788954635108481,0.3125,0.0,833.3333333333334,-233.33333333333337,0.0,,22.42469594884984,,649.0,824.5,-0.49066213921901525,-0.20948616600790515,200.0,200.0,200.0,1
xyf,X Financial,CNY,"NEW YORK STOCK EXCHANGE, INC.",Financial Services,B,Medium,B,Medium,B,Medium,215.0,205.0,200.0,620.0,B,Medium,206.66666666666663,High Risk,0.0289017341040462,0.0887573964497041,0.3125,0.0213675213675214,909.3333333333334,-289.33333333333337,0.6042666666666666,0.1779,,,606.6666666666666,728.0,-0.17001338688085676,-0.48290241868223516,200.0,200.0,207.5,0
y,Alleghany Corp,USD,"NEW YORK STOCK EXCHANGE, INC.",Insurance,B,Medium,B,Medium,BB,Medium,215.0,240.0,300.0,755.0,BB,Medium,251.66666666666663,High Risk,0.0289017341040462,0.1577909270216962,0.5625,0.1655982905982906,1012.3703703703704,-257.3703703703703,,,,,658.3333333333334,750.0,0.2583333333333333,0.2118780096308186,215.0,205.0,248.0,0
yala,Yalla Group Ltd,USD,"NEW YORK STOCK EXCHANGE, INC.",Media,B,Medium,B,Medium,B,Medium,233.0,244.0,220.0,697.0,B,Medium,232.33333333333337,High Risk,0.0635838150289017,0.165680473372781,0.3625,0.1036324786324787,935.2608695652174,-238.26086956521735,0.3327326086956522,0.0955555555555555,,,690.6666666666666,669.8333333333334,0.16166666666666663,-0.4083191850594228,215.0,240.0,232.4,1
wts,Watts Water Technologies Inc,USD,"NEW YORK STOCK EXCHANGE, INC.",Machinery,BBB,High,BB,Medium,B,Medium,420.0,303.0,210.0,933.0,BBB,High,311.0,Medium Risk,0.4238921001926782,0.2820512820512821,0.3375,0.3557692307692308,1048.047619047619,-115.04761904761904,,,,,795.0,700.8333333333334,0.5048387096774194,0.24899598393574296,233.0,244.0,321.9,0
sien,Sientra Inc,USD,NASDAQ NMS - GLOBAL MARKET,Health Care,B,Medium,BB,Medium,B,Medium,219.0,308.0,236.0,763.0,BB,Medium,254.33333333333337,High Risk,0.0366088631984585,0.291913214990138,0.4024999999999999,0.1741452991452992,938.7647058823528,-175.76470588235293,0.54135,,,,797.6666666666666,728.0,0.01059602649006619,0.2716666666666667,420.0,303.0,250.8,0
hain,Hain Celestial Group Inc,USD,NASDAQ NMS - GLOBAL MARKET,Food Products,A,High,BB,Medium,BB,Medium,520.0,302.0,305.0,1127.0,BBB,High,375.6666666666667,Low Risk,0.6165703275529866,0.2800788954635109,0.5750000000000001,0.5630341880341881,1131.071428571429,-4.071428571428669,0.2732,,,,941.0,815.8333333333334,0.6169296987087518,0.8783333333333334,219.0,308.0,390.1,1
mtc,MMTEC Inc,USD,NASDAQ NMS - GLOBAL MARKET,Technology,B,Medium,B,Medium,BB,Medium,221.0,225.0,305.0,751.0,BB,Medium,250.33333333333337,High Risk,0.0404624277456647,0.1282051282051282,0.5750000000000001,0.1613247863247863,1031.3174603174602,-280.31746031746025,0.25,,,,880.3333333333334,837.6666666666666,-0.195069667738478,0.21129032258064506,520.0,302.0,247.4,1
mtcr,Metacrine Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,B,Medium,B,Medium,BB,Medium,210.0,207.0,330.0,747.0,B,Medium,249.0,High Risk,0.0192678227360308,0.0927021696252465,0.6375000000000001,0.157051282051282,866.9107142857143,-119.91071428571432,,,,,875.0,836.3333333333334,-0.020969855832241202,-0.01059602649006619,221.0,225.0,245.1,0
mtem,Molecular Templates Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,BB,Medium,BB,Medium,BB,Medium,360.0,325.0,320.0,1005.0,BBB,High,335.0,Medium Risk,0.3082851637764932,0.3254437869822486,0.6125,0.4326923076923078,866.9107142857143,138.0892857142857,,,,,834.3333333333334,887.6666666666666,-0.10825199645075423,0.4418938307030129,210.0,207.0,337.5,0
mtls,Materialise NV,EUR,NASDAQ NMS - GLOBAL MARKET,Technology,A,High,BB,Medium,BB,Medium,505.0,301.0,300.0,1106.0,BBB,High,368.6666666666667,Medium Risk,0.5876685934489403,0.2781065088757397,0.5625,0.5405982905982906,1031.3174603174602,74.68253968253975,0.25,,,,952.6666666666666,916.5,0.4727030625832225,0.18542336548767424,360.0,325.0,382.3,1
mtex,Mannatech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,B,Medium,B,Medium,B,Medium,200.0,260.0,230.0,690.0,B,Medium,230.0,High Risk,0.0,0.1972386587771203,0.3875,0.0961538461538461,945.55,-255.54999999999995,0.5719,,,-2.4116277838692253e-05,933.6666666666666,904.3333333333334,-0.07630522088353409,-0.09567496723460023,505.0,301.0,227.0,0
mtex,Mannatech Inc,USD,NASDAQ NMS - GLOBAL MARKET,Consumer products,B,Medium,B,Medium,B,Medium,200.0,260.0,230.0,690.0,B,Medium,230.0,High Risk,0.0,0.1972386587771203,0.3875,0.0961538461538461,945.55,-255.54999999999995,0.5719,,22.42469594884984,,828.6666666666666,831.5,-0.31343283582089554,-0.3877551020408163,200.0,260.0,227.0,0
mtrx,Matrix Service Co,USD,NASDAQ NMS - GLOBAL MARKET,Construction,A,High,BB,Medium,B,Medium,589.0,390.0,277.0,1256.0,A,High,418.6666666666667,Low Risk,0.7495183044315992,0.4536489151873767,0.505,0.7008547008547009,1082.6666666666667,173.33333333333326,0.802,,,,878.6666666666666,915.6666666666666,0.13562386980108498,0.6724367509986684,200.0,260.0,435.70000000000005,0
halo,Halozyme Therapeutics Inc,USD,NASDAQ NMS - GLOBAL MARKET,Biotechnology,A,High,BB,Medium,BB,Medium,510.0,302.0,315.0,1127.0,BBB,High,375.6666666666667,Low Risk,0.5973025048169556,0.2800788954635109,0.6,0.5630341880341881,866.9107142857143,260.08928571428567,,,,,1024.3333333333333,979.0,0.6333333333333333,0.5087014725568944,589.0,390.0,389.1,0
hall,Hallmark Financial Services Inc,USD,NASDAQ NMS - GLOBAL MARKET,Insurance,B,Medium,B,Medium,BB,Medium,215.0,233.0,300.0,748.0,B,Medium,249.33333333333337,High Risk,0.0289017341040462,0.1439842209072978,0.5625,0.1581196581196581,1012.3703703703704,-264.3703703703703,,,,,1043.6666666666667,936.1666666666666,0.08405797101449286,-0.2557213930348259,510.0,302.0,245.89999999999998,0
mvbf,MVB Financial Corp,USD,NASDAQ NMS - GLOBAL MARKET,Banking,B,Medium,B,Medium,B,Medium,210.0,215.0,215.0,640.0,B,Medium,213.33333333333337,High Risk,0.0192678227360308,0.1084812623274161,0.35,0.0427350427350426,898.3103448275862,-258.31034482758616,,,,,838.3333333333334,858.5,-0.49044585987261147,-0.4213381555153707,215.0,233.0,213.0,0
mvst,Microvast Holdings Inc,USD,NASDAQ NMS - GLOBAL MARKET,Machinery,B,Medium,B,Medium,B,Medium,225.0,282.0,210.0,717.0,B,Medium,239.0,High Risk,0.048169556840077,0.2406311637080868,0.3375,0.125,1048.047619047619,-331.04761904761904,,,,,701.6666666666666,863.0,-0.36379769299023956,0.03913043478260869,210.0,215.0,237.6,0
